Date,Open_BDX,High_BDX,Low_BDX,Close_BDX,Volume_BDX,AdjClose_BDX
2014-12-18,138.240005,140.440002,137.559998,140.429993,1612100,136.913496
2014-12-19,141.179993,141.440002,139.490005,139.809998,1545300,136.309026
2014-12-22,139.320007,140.380005,138.990005,140.0,815400,136.494271
2014-12-23,140.960007,141.300003,137.830002,138.460007,1176000,134.99284
2014-12-24,138.940002,141.080002,138.550003,139.899994,351700,136.396769
2014-12-26,140.169998,140.979996,139.199997,139.339996,554100,135.850794
2014-12-29,138.929993,139.779999,138.660004,139.610001,678400,136.114037
2014-12-30,139.539993,141.160004,139.539993,139.929993,703200,136.426016
2014-12-31,140.229996,141.690002,138.970001,139.160004,901400,135.675309
2015-01-02,140.270004,140.880005,139.380005,139.860001,1410400,136.357777
2015-01-05,140.0,142.440002,139.630005,140.720001,1390500,137.196242
2015-01-06,141.5,141.830002,139.25,140.449997,2312900,136.932999
2015-01-07,140.919998,143.970001,140.919998,143.740005,1376800,140.140623
2015-01-08,144.979996,146.740005,144.690002,146.360001,1340700,142.695011
2015-01-09,145.110001,145.850006,144.350006,144.630005,903500,141.008336
2015-01-12,144.800003,145.020004,142.979996,143.559998,885800,139.965122
2015-01-13,145.029999,145.649994,140.729996,141.720001,1689600,138.171201
2015-01-14,140.369995,141.639999,138.979996,140.809998,1691600,137.283985
2015-01-15,140.809998,142.100006,140.470001,140.669998,1193300,137.147491
2015-01-16,140.389999,140.899994,139.089996,140.380005,1338400,136.86476
2015-01-20,141.309998,142.039993,139.089996,140.279999,1218600,136.767258
2015-01-21,141.610001,143.119995,140.279999,142.850006,1272400,139.27291
2015-01-22,142.850006,145.539993,142.380005,145.169998,1027200,141.534807
2015-01-23,144.240005,144.490005,143.139999,143.399994,820700,139.809125
2015-01-26,142.759995,143.570007,141.669998,143.490005,726900,139.896883
2015-01-27,142.289993,143.0,141.039993,142.220001,780100,138.658681
2015-01-28,142.880005,143.589996,140.539993,140.820007,1111900,137.293744
2015-01-29,140.600006,140.649994,138.75,140.309998,1204900,136.796505
2015-01-30,139.050003,139.990005,138.009995,138.080002,1601200,134.622351
2015-02-02,137.509995,139.800003,136.020004,139.520004,1464400,136.026294
2015-02-03,140.699997,141.839996,139.929993,141.229996,973400,137.693466
2015-02-04,140.639999,141.119995,139.100006,139.919998,1509100,136.416272
2015-02-05,143.759995,146.229996,143.070007,145.289993,1785500,141.651798
2015-02-06,145.399994,146.520004,142.610001,143.320007,1654600,139.731142
2015-02-09,143.220001,143.220001,140.330002,140.949997,1136700,137.420479
2015-02-10,141.389999,142.429993,141.070007,141.809998,973300,138.258944
2015-02-11,142.080002,142.649994,140.570007,141.830002,973400,138.278447
2015-02-12,144.270004,144.710007,142.179993,142.990005,1343500,139.409404
2015-02-13,142.630005,143.850006,142.089996,143.710007,809600,140.111375
2015-02-17,143.690002,144.270004,143.270004,143.820007,950400,140.218621
2015-02-18,143.820007,144.0,142.940002,143.889999,705800,140.286861
2015-02-19,143.440002,143.600006,142.679993,143.389999,1240400,139.799381
2015-02-20,143.190002,145.520004,143.009995,145.509995,1572300,141.86629
2015-02-23,145.460007,147.5,145.25,146.880005,1111500,143.201994
2015-02-24,147.119995,149.139999,146.899994,148.699997,1327900,144.976412
2015-02-25,148.699997,148.839996,147.649994,148.110001,1052700,144.401189
2015-02-26,148.100006,148.75,147.470001,148.539993,994600,144.820415
2015-02-27,148.899994,148.899994,146.470001,146.720001,1193500,143.045997
2015-03-02,146.720001,148.410004,146.720001,148.039993,833100,144.332935
2015-03-03,147.429993,147.429993,145.630005,146.259995,743300,142.597509
2015-03-04,146.259995,148.699997,145.649994,148.360001,1565600,144.644929
2015-03-05,148.75,149.979996,148.490005,149.5,991000,145.756382
2015-03-06,147.5,147.990005,144.509995,144.880005,1409900,141.82126
2015-03-09,145.169998,145.830002,144.270004,145.210007,1173000,142.144295
2015-03-10,144.029999,144.270004,142.389999,142.389999,1441600,139.383824
2015-03-11,142.339996,143.009995,140.839996,140.990005,1685900,138.013387
2015-03-12,141.520004,143.339996,141.300003,143.039993,1089700,140.020095
2015-03-13,143.039993,143.300003,140.830002,141.850006,921500,138.855231
2015-03-16,142.509995,144.5,142.289993,142.289993,2343500,139.285929
2015-03-17,141.990005,142.380005,140.759995,141.550003,1848800,138.561562
2015-03-18,140.860001,145.089996,140.169998,144.509995,1963900,141.459061
2015-03-19,144.839996,145.210007,143.940002,144.929993,1542000,141.870193
2015-03-20,145.809998,146.479996,144.679993,144.720001,2087300,141.664634
2015-03-23,144.899994,145.970001,144.369995,145.5,916100,142.428166
2015-03-24,146.169998,147.940002,144.139999,144.199997,1301700,141.155609
2015-03-25,144.509995,145.279999,142.600006,142.610001,3360000,139.599181
2015-03-26,142.25,144.210007,142.0,143.210007,1027900,140.186519
2015-03-27,143.589996,145.190002,143.529999,144.589996,997900,141.537374
2015-03-30,145.169998,146.009995,144.910004,145.639999,650600,142.565209
2015-03-31,145.360001,146.070007,143.550003,143.589996,1059700,140.558487
2015-04-01,143.630005,143.630005,140.869995,141.949997,1197100,138.953111
2015-04-02,142.199997,142.910004,141.029999,141.229996,1081800,138.248311
2015-04-06,140.119995,142.479996,139.800003,141.460007,1594000,138.473466
2015-04-07,142.270004,143.0,140.649994,140.710007,886800,137.7393
2015-04-08,141.580002,142.070007,140.660004,141.360001,690000,138.375571
2015-04-09,141.149994,142.619995,140.729996,142.509995,672600,139.501286
2015-04-10,142.470001,144.059998,142.190002,143.210007,760800,140.186519
2015-04-13,143.210007,144.479996,142.279999,142.449997,868800,139.442555
2015-04-14,142.25,142.710007,140.419998,141.309998,1046200,138.326624
2015-04-15,141.770004,142.330002,140.580002,140.809998,1066000,137.83718
2015-04-16,140.800003,143.179993,140.800003,142.389999,1251800,139.383824
2015-04-17,141.149994,141.960007,140.25,141.529999,1110900,138.54198
2015-04-20,142.470001,144.289993,142.410004,144.220001,1313600,141.175191
2015-04-21,144.619995,146.089996,144.279999,145.570007,1606400,142.496695
2015-04-22,145.380005,145.699997,143.880005,144.330002,1098300,141.282869
2015-04-23,143.440002,144.970001,143.229996,144.350006,807900,141.302451
2015-04-24,144.190002,145.169998,143.369995,144.330002,561800,141.282869
2015-04-27,144.529999,144.589996,141.669998,142.039993,831200,139.041208
2015-04-28,142.029999,143.320007,140.020004,143.270004,932400,140.24525
2015-04-29,142.350006,143.149994,140.970001,142.179993,1174200,139.178251
2015-04-30,142.179993,142.179993,140.050003,140.869995,1313000,137.895911
2015-05-01,141.050003,142.339996,141.050003,142.190002,778600,139.18805
2015-05-04,142.860001,144.559998,142.699997,143.940002,1022900,140.901103
2015-05-05,144.0,144.0,141.550003,142.0,1073100,139.002059
2015-05-06,142.179993,142.529999,140.520004,141.080002,1321200,138.101484
2015-05-07,141.5,144.75,141.5,142.800003,1169200,139.785172
2015-05-08,143.160004,143.509995,141.279999,142.009995,1539000,139.011842
2015-05-11,141.429993,143.199997,141.110001,141.580002,1443800,138.590928
2015-05-12,140.360001,141.259995,139.039993,139.160004,1721600,136.222021
2015-05-13,140.009995,140.009995,138.119995,138.860001,1385700,135.928352
2015-05-14,139.759995,141.119995,139.119995,141.039993,810300,138.06232
2015-05-15,140.990005,141.479996,140.550003,141.479996,807100,138.493033
2015-05-18,141.350006,142.110001,140.880005,141.610001,733400,138.620293
2015-05-19,141.350006,142.130005,141.089996,141.419998,842700,138.434302
2015-05-20,141.259995,142.059998,141.050003,141.380005,642000,138.395153
2015-05-21,141.229996,142.690002,140.949997,142.410004,872900,139.403406
2015-05-22,142.279999,143.0,141.610001,141.940002,808500,138.943328
2015-05-26,141.509995,141.929993,139.929993,140.279999,1040500,137.318371
2015-05-27,140.339996,141.910004,139.899994,141.550003,589300,138.561562
2015-05-28,141.259995,142.339996,140.380005,141.429993,944300,138.444085
2015-05-29,141.350006,142.059998,140.179993,140.509995,1203600,137.543511
2015-06-01,141.399994,141.919998,139.789993,140.820007,943400,137.846978
2015-06-02,140.009995,141.220001,139.110001,140.509995,1080400,137.543511
2015-06-03,140.559998,141.039993,139.809998,140.580002,930400,137.61204
2015-06-04,139.839996,140.789993,139.5,140.190002,819200,137.230274
2015-06-05,139.449997,140.169998,139.0,140.029999,996400,137.662832
2015-06-08,140.330002,140.940002,139.470001,139.570007,1048400,137.210617
2015-06-09,139.300003,139.729996,137.820007,137.929993,1305900,135.598326
2015-06-10,138.110001,140.279999,137.869995,140.050003,1498000,137.682498
2015-06-11,140.619995,141.289993,140.139999,140.860001,986400,138.478803
2015-06-12,140.279999,140.550003,139.539993,139.600006,990500,137.240108
2015-06-15,138.899994,139.740005,137.699997,138.580002,1332200,136.237347
2015-06-16,138.419998,139.479996,137.809998,139.240005,900900,136.886193
2015-06-17,139.75,140.149994,139.080002,139.759995,650700,137.397392
2015-06-18,140.059998,141.270004,140.059998,140.809998,942200,138.429645
2015-06-19,140.690002,142.389999,140.690002,141.830002,1950200,139.432407
2015-06-22,142.949997,143.529999,142.429993,142.970001,1210200,140.553135
2015-06-23,143.080002,143.839996,142.759995,143.169998,936400,140.749751
2015-06-24,142.809998,142.990005,141.699997,141.699997,1024400,139.304599
2015-06-25,141.789993,142.360001,141.089996,141.910004,908900,139.511056
2015-06-26,142.300003,142.509995,141.279999,142.039993,831300,139.638848
2015-06-29,142.5,143.75,141.720001,141.779999,1168200,139.383249
2015-06-30,143.0,143.0,141.330002,141.649994,1029700,139.255442
2015-07-01,143.059998,143.660004,142.160004,143.220001,995400,140.798908
2015-07-02,143.860001,143.979996,142.149994,143.179993,1116900,140.759576
2015-07-06,141.809998,143.539993,141.600006,142.649994,1410700,140.238537
2015-07-07,143.029999,143.490005,141.389999,143.240005,976600,140.818574
2015-07-08,142.539993,142.990005,140.770004,141.139999,1153200,138.754068
2015-07-09,142.740005,143.320007,141.789993,141.830002,699100,139.432407
2015-07-10,143.199997,144.919998,142.699997,144.270004,1129200,141.831161
2015-07-13,144.610001,146.070007,144.270004,145.949997,950800,143.482754
2015-07-14,146.300003,147.350006,145.789993,147.229996,827200,144.741115
2015-07-15,147.330002,147.990005,146.589996,146.75,766500,144.269234
2015-07-16,147.389999,148.330002,146.899994,148.0,624700,145.498103
2015-07-17,148.0,148.229996,147.279999,148.050003,575300,145.54726
2015-07-20,148.449997,148.449997,147.380005,148.160004,455700,145.655402
2015-07-21,147.990005,148.929993,146.809998,147.509995,862900,145.016381
2015-07-22,147.600006,148.309998,147.470001,148.009995,625900,145.507928
2015-07-23,148.179993,148.929993,147.529999,148.169998,714800,145.665227
2015-07-24,148.020004,148.649994,147.119995,147.300003,720200,144.809939
2015-07-27,147.070007,147.149994,146.0,146.330002,902800,143.856335
2015-07-28,147.179993,149.960007,146.589996,149.880005,1170400,147.346327
2015-07-29,149.990005,152.080002,149.610001,151.990005,1455400,149.420658
2015-07-30,151.770004,152.490005,151.419998,152.0,1043000,149.430484
2015-07-31,152.610001,152.880005,151.880005,152.149994,1016600,149.577942
2015-08-03,151.789993,152.759995,151.050003,152.429993,1386400,149.853208
2015-08-04,152.520004,153.039993,151.460007,152.350006,993700,149.774573
2015-08-05,153.820007,154.979996,152.070007,153.860001,1306000,151.259042
2015-08-06,153.270004,153.360001,148.679993,150.190002,1930100,147.651084
2015-08-07,149.949997,149.949997,146.710007,148.919998,1482700,146.402549
2015-08-10,150.399994,150.839996,149.600006,150.300003,1215200,147.759225
2015-08-11,149.149994,149.889999,147.259995,148.600006,1155200,146.087966
2015-08-12,148.289993,148.300003,145.710007,147.929993,1628900,145.429279
2015-08-13,147.779999,148.289993,146.75,147.600006,734400,145.104871
2015-08-14,147.410004,148.490005,146.910004,148.270004,663700,145.763543
2015-08-17,147.649994,148.649994,147.0,148.600006,616900,146.087966
2015-08-18,148.100006,148.470001,146.710007,147.080002,945900,144.593657
2015-08-19,146.580002,147.389999,145.160004,146.509995,1017500,144.033285
2015-08-20,145.660004,145.789993,143.520004,143.580002,1572700,141.152823
2015-08-21,142.779999,143.919998,141.880005,141.919998,1797900,139.520882
2015-08-24,138.470001,138.470001,133.5,138.199997,2918600,135.863766
2015-08-25,141.070007,141.880005,137.619995,137.619995,2213200,135.293569
2015-08-26,139.759995,140.330002,136.75,139.940002,1531000,137.574357
2015-08-27,141.160004,143.039993,140.490005,142.949997,1193300,140.533468
2015-08-28,142.429993,143.110001,141.529999,142.830002,841100,140.415502
2015-08-31,142.720001,143.630005,140.389999,141.020004,1009100,138.636102
2015-09-01,138.5,139.229996,134.289993,134.889999,1791700,132.609723
2015-09-02,136.229996,137.0,134.729996,136.720001,1170500,134.408789
2015-09-03,137.0,138.229996,136.020004,136.529999,1025500,134.221999
2015-09-04,135.419998,135.979996,133.179993,134.320007,1176600,132.632242
2015-09-08,135.75,138.029999,135.259995,138.020004,1382800,136.285748
2015-09-09,139.220001,139.979996,135.630005,135.899994,838800,134.192376
2015-09-10,136.089996,136.539993,134.800003,135.199997,1115900,133.501174
2015-09-11,134.970001,136.779999,134.320007,135.979996,968800,134.271372
2015-09-14,136.179993,136.389999,135.240005,136.259995,1148300,134.547853
2015-09-15,136.399994,137.820007,135.979996,137.179993,564400,135.456291
2015-09-16,137.5,139.160004,137.139999,138.869995,943700,137.125058
2015-09-17,138.809998,141.330002,138.649994,139.800003,1080500,138.04338
2015-09-18,138.589996,139.389999,138.119995,138.330002,2085400,136.59185
2015-09-21,139.070007,140.279999,138.5,139.110001,1045300,137.362048
2015-09-22,137.639999,138.5,137.050003,138.259995,778200,136.522722
2015-09-23,138.059998,139.449997,137.470001,139.279999,1035700,137.52991
2015-09-24,138.229996,139.110001,137.690002,138.839996,1237100,137.095436
2015-09-25,139.229996,140.460007,135.410004,136.149994,1111500,134.439234
2015-09-28,135.279999,135.440002,128.869995,130.399994,2084300,128.761485
2015-09-29,129.899994,131.800003,128.949997,130.889999,1451300,129.245333
2015-09-30,132.279999,133.669998,131.399994,132.660004,1004400,130.993097
2015-10-01,132.490005,132.830002,130.220001,132.190002,1314800,130.529001
2015-10-02,130.949997,135.449997,130.199997,135.369995,1464800,133.669037
2015-10-05,136.320007,137.300003,135.850006,136.990005,1359700,135.268691
2015-10-06,136.789993,136.899994,132.929993,134.589996,1442500,132.898839
2015-10-07,135.5,137.270004,134.169998,137.240005,1059300,135.51555
2015-10-08,136.889999,137.320007,135.119995,137.119995,682800,135.397047
2015-10-09,137.100006,138.25,136.850006,137.759995,693600,136.029005
2015-10-12,137.509995,138.949997,137.270004,138.460007,428700,136.720221
2015-10-13,137.580002,138.490005,136.619995,136.910004,523000,135.189695
2015-10-14,136.779999,137.809998,135.580002,135.759995,567800,134.054136
2015-10-15,136.580002,137.089996,135.490005,137.070007,971800,135.347688
2015-10-16,137.850006,139.649994,137.190002,139.559998,717800,137.806391
2015-10-19,139.399994,140.089996,138.830002,139.949997,465200,138.19149
2015-10-20,139.300003,140.539993,139.300003,139.759995,611300,138.003875
2015-10-21,140.520004,140.759995,138.110001,139.759995,736500,138.003875
2015-10-22,140.320007,141.160004,137.639999,138.449997,923300,136.710337
2015-10-23,138.940002,141.240005,137.899994,140.220001,1251800,138.458101
2015-10-26,140.139999,140.470001,139.279999,139.899994,747800,138.142115
2015-10-27,139.839996,141.070007,139.820007,140.75,506600,138.98144
2015-10-28,141.059998,141.979996,139.320007,141.970001,749700,140.186112
2015-10-29,142.0,143.759995,142.0,143.229996,805800,141.430274
2015-10-30,143.130005,143.990005,142.520004,142.520004,1097800,140.729204
2015-11-02,143.470001,145.050003,143.059998,144.809998,1064200,142.990423
2015-11-03,144.509995,146.699997,143.830002,146.630005,1272200,144.787561
2015-11-04,151.0,151.889999,149.009995,151.009995,1480600,149.112515
2015-11-05,151.5,152.580002,151.100006,152.240005,1156200,150.327071
2015-11-06,151.660004,152.850006,151.529999,152.5,950100,150.583799
2015-11-09,152.520004,152.759995,151.330002,152.410004,811100,150.494933
2015-11-10,152.259995,152.75,151.75,152.110001,714100,150.1987
2015-11-11,152.289993,153.25,151.880005,151.960007,672700,150.05059
2015-11-12,150.809998,151.929993,148.360001,148.429993,924800,146.564932
2015-11-13,148.520004,149.759995,148.0,148.679993,696700,146.811791
2015-11-16,148.789993,150.860001,148.580002,150.789993,849500,148.895279
2015-11-17,150.800003,151.800003,149.690002,150.960007,735300,149.063156
2015-11-18,151.220001,151.690002,150.470001,151.539993,1131100,149.635855
2015-11-19,151.130005,151.410004,149.520004,149.960007,931900,148.075721
2015-11-20,150.720001,152.460007,149.960007,151.220001,1302100,149.319883
2015-11-23,151.309998,152.050003,150.440002,150.919998,585800,149.02365
2015-11-24,147.839996,150.720001,147.839996,150.550003,659800,148.658304
2015-11-25,150.529999,150.949997,149.630005,150.119995,746800,148.233699
2015-11-27,150.839996,152.199997,150.100006,151.289993,645700,149.388996
2015-11-30,151.580002,151.990005,150.229996,150.25,1028400,148.36207
2015-12-01,151.100006,152.820007,151.100006,152.669998,1093700,150.751661
2015-12-02,152.889999,153.0,151.570007,151.779999,798100,149.872844
2015-12-03,152.059998,152.429993,149.350006,149.929993,1127300,148.046084
2015-12-04,150.179993,154.880005,150.110001,154.809998,1066300,152.86477
2015-12-07,154.320007,154.809998,152.800003,153.619995,1224000,151.689721
2015-12-08,154.0,154.759995,152.429993,154.699997,1554800,153.415267
2015-12-09,154.100006,155.529999,151.610001,152.869995,1367300,151.600462
2015-12-10,152.729996,154.789993,152.050003,154.350006,935900,153.068182
2015-12-11,152.570007,153.899994,150.949997,151.679993,874800,150.420343
2015-12-14,152.479996,153.679993,150.949997,153.190002,1290200,151.917812
2015-12-15,154.089996,155.5,152.970001,153.289993,1535000,152.016973
2015-12-16,154.600006,156.110001,153.130005,155.889999,1156400,154.595387
2015-12-17,156.110001,157.5,155.350006,155.910004,1229600,154.615225
2015-12-18,155.050003,155.589996,153.110001,153.119995,1776100,151.848386
2015-12-21,153.800003,154.600006,152.660004,153.589996,800300,152.314484
2015-12-22,154.600006,155.369995,152.309998,154.369995,1105800,153.088005
2015-12-23,155.279999,156.039993,154.589996,155.869995,654600,154.575548
2015-12-24,155.839996,156.559998,155.479996,155.910004,269600,154.615225
2015-12-28,155.589996,155.779999,154.820007,155.369995,598500,154.079701
2015-12-29,156.660004,156.770004,155.809998,156.529999,967200,155.230071
2015-12-30,156.690002,156.889999,155.009995,155.429993,1134200,154.1392
2015-12-31,154.729996,155.449997,154.080002,154.089996,1087700,152.810332
2016-01-04,150.619995,151.449997,146.020004,147.949997,2813900,146.721323
2016-01-05,148.649994,149.699997,147.800003,148.419998,1080300,147.187421
2016-01-06,145.839996,147.729996,144.929993,146.940002,1774000,145.719716
2016-01-07,144.520004,145.509995,143.429993,144.529999,1586600,143.329727
2016-01-08,145.190002,146.009995,142.029999,142.360001,1272300,141.17775
2016-01-11,143.089996,143.449997,139.240005,141.149994,1282600,139.977792
2016-01-12,142.399994,143.529999,140.380005,142.449997,972500,141.266999
2016-01-13,143.460007,144.410004,140.919998,141.380005,1318500,140.205893
2016-01-14,141.669998,145.779999,141.389999,145.410004,1738900,144.202424
2016-01-15,142.350006,144.509995,141.710007,142.429993,1804800,141.247161
2016-01-19,143.830002,144.350006,141.380005,142.5,1258400,141.316587
2016-01-20,140.850006,141.960007,137.690002,140.860001,1323800,139.690207
2016-01-21,140.899994,142.100006,139.130005,141.649994,1118700,140.473639
2016-01-22,143.369995,144.990005,143.070007,144.759995,867200,143.557813
2016-01-25,145.119995,146.699997,144.690002,144.899994,974600,143.696649
2016-01-26,144.770004,145.860001,143.669998,145.509995,775700,144.301584
2016-01-27,145.630005,148.179993,144.919998,146.039993,982000,144.827181
2016-01-28,146.610001,146.949997,141.759995,142.279999,1446900,141.098412
2016-01-29,143.309998,145.369995,143.0,145.369995,1679300,144.162747
2016-02-01,144.110001,146.460007,140.529999,146.020004,1571400,144.807358
2016-02-02,144.919998,145.899994,143.910004,145.050003,1505100,143.845413
2016-02-03,147.0,147.0,139.570007,141.080002,2324100,139.908381
2016-02-04,140.470001,140.990005,137.410004,137.910004,1812700,136.764709
2016-02-05,137.5,137.949997,134.710007,135.25,1227500,134.126795
2016-02-08,134.240005,134.960007,129.789993,132.880005,1854400,131.776482
2016-02-09,129.580002,135.380005,129.5,134.339996,1701000,133.224349
2016-02-10,136.220001,139.220001,135.889999,136.139999,1124600,135.009404
2016-02-11,135.630005,136.360001,134.210007,135.330002,1589200,134.206133
2016-02-12,136.869995,139.949997,136.389999,139.809998,1625400,138.648924
2016-02-16,141.190002,142.490005,140.490005,142.119995,1394300,140.939738
2016-02-17,143.309998,144.210007,142.059998,144.110001,764600,142.913217
2016-02-18,144.5,144.800003,142.729996,143.179993,753200,141.990932
2016-02-19,143.360001,145.0,142.380005,144.899994,913300,143.696649
2016-02-22,145.630005,146.300003,144.979996,145.679993,651800,144.470171
2016-02-23,145.979996,147.070007,145.5,146.460007,1026700,145.243707
2016-02-24,145.0,147.899994,144.729996,147.470001,938900,146.245314
2016-02-25,147.740005,148.979996,146.889999,148.669998,826500,147.435345
2016-02-26,149.0,150.169998,148.919998,149.639999,1228700,148.397291
2016-02-29,149.289993,150.119995,147.229996,147.449997,1490400,146.225476
2016-03-01,148.600006,150.119995,147.229996,150.119995,1418100,148.8733
2016-03-02,149.820007,151.199997,149.25,150.720001,1151700,149.468324
2016-03-03,150.649994,150.649994,148.029999,149.5,951900,148.258454
2016-03-04,149.850006,149.850006,148.309998,149.149994,1081200,147.911355
2016-03-07,148.880005,149.380005,147.899994,148.679993,967200,147.445257
2016-03-08,147.580002,148.130005,146.550003,147.190002,869900,146.618489
2016-03-09,147.690002,147.910004,145.779999,147.110001,1203700,146.538798
2016-03-10,147.690002,148.960007,147.240005,148.509995,1219300,147.933356
2016-03-11,149.130005,150.130005,148.229996,149.779999,1320200,149.198429
2016-03-14,149.100006,151.229996,149.100006,150.759995,735200,150.17462
2016-03-15,149.699997,150.539993,149.0,149.289993,977300,148.710326
2016-03-16,149.360001,150.080002,148.199997,149.779999,905400,149.198429
2016-03-17,149.520004,149.699997,146.119995,147.710007,1137800,147.136475
2016-03-18,148.539993,150.449997,146.570007,150.240005,2110500,149.65665
2016-03-21,150.179993,150.460007,149.029999,149.169998,883500,148.590797
2016-03-22,148.919998,150.130005,148.339996,149.550003,1002200,148.969327
2016-03-23,149.649994,150.149994,149.059998,149.240005,541600,148.660533
2016-03-24,148.490005,149.279999,147.740005,149.130005,642900,148.550959
2016-03-28,149.559998,149.559998,148.259995,149.029999,702800,148.451341
2016-03-29,149.210007,151.720001,148.589996,151.520004,708200,150.931679
2016-03-30,152.470001,152.820007,151.380005,152.539993,713700,151.947707
2016-03-31,152.199997,152.759995,151.369995,151.820007,895000,151.230517
2016-04-01,151.240005,153.75,150.710007,153.490005,882200,152.894031
2016-04-04,153.990005,155.979996,153.550003,154.919998,888300,154.318471
2016-04-05,154.029999,155.960007,152.559998,152.860001,1087600,152.266472
2016-04-06,152.860001,155.470001,152.539993,155.419998,818300,154.816529
2016-04-07,154.839996,155.570007,153.710007,155.029999,936600,154.428044
2016-04-08,156.0,156.360001,154.039993,154.639999,838000,154.039559
2016-04-11,154.630005,155.600006,153.550003,153.910004,1080300,153.312398
2016-04-12,154.399994,157.929993,154.270004,157.669998,1120400,157.057793
2016-04-13,158.619995,159.220001,157.509995,158.979996,767900,158.362704
2016-04-14,158.919998,159.369995,157.779999,158.190002,723800,157.575778
2016-04-15,158.210007,159.25,157.100006,159.149994,716800,158.532042
2016-04-18,158.660004,159.490005,158.169998,159.479996,791000,158.860763
2016-04-19,159.5,159.5,157.619995,157.990005,718500,157.376558
2016-04-20,158.350006,159.860001,158.039993,158.720001,886700,158.103719
2016-04-21,158.699997,159.960007,157.880005,158.729996,871500,158.113675
2016-04-22,159.050003,159.990005,158.190002,159.880005,444100,159.259219
2016-04-25,159.559998,160.259995,159.100006,160.259995,540600,159.637733
2016-04-26,160.5,160.889999,159.429993,159.550003,756700,158.930498
2016-04-27,159.720001,161.850006,159.429993,161.449997,660900,160.823115
2016-04-28,160.600006,162.979996,159.919998,161.929993,1276000,161.301247
2016-04-29,161.009995,161.320007,159.809998,161.259995,1344000,160.63385
2016-05-02,160.669998,162.240005,157.600006,160.899994,1277400,160.275247
2016-05-03,160.869995,161.369995,159.449997,160.429993,1320500,159.807071
2016-05-04,159.940002,162.25,159.259995,161.600006,1603100,160.972541
2016-05-05,163.070007,165.960007,160.929993,165.210007,1823400,164.568525
2016-05-06,163.0,165.0,162.470001,164.839996,1545900,164.199951
2016-05-09,165.169998,167.0,164.720001,165.979996,1438500,165.335524
2016-05-10,165.850006,168.320007,165.070007,167.639999,1228900,166.989083
2016-05-11,167.779999,169.080002,167.029999,167.050003,812300,166.401377
2016-05-12,167.639999,167.910004,166.179993,167.149994,808800,166.50098
2016-05-13,167.100006,167.580002,165.820007,166.289993,790200,165.644318
2016-05-16,166.289993,168.860001,166.179993,168.570007,1000800,167.915479
2016-05-17,167.740005,168.550003,164.729996,165.429993,1181200,164.787657
2016-05-18,165.369995,166.300003,163.839996,165.449997,973600,164.807584
2016-05-19,164.580002,165.369995,162.25,163.940002,1127600,163.303452
2016-05-20,164.919998,165.610001,163.889999,165.0,1110300,164.359334
2016-05-23,165.039993,165.539993,164.119995,164.149994,902500,163.512628
2016-05-24,165.0,166.429993,164.149994,166.070007,873600,165.425186
2016-05-25,166.5,167.300003,166.020004,167.0,779000,166.351568
2016-05-26,166.850006,167.479996,166.720001,167.190002,635700,166.540833
2016-05-27,167.070007,167.380005,166.399994,166.990005,648600,166.341612
2016-05-31,167.0,167.0,165.300003,166.449997,1166600,165.803701
2016-06-01,166.449997,167.5,165.759995,167.039993,657600,166.391406
2016-06-02,166.899994,168.789993,166.679993,168.75,876500,168.094773
2016-06-03,168.770004,169.669998,167.690002,169.229996,845100,168.572905
2016-06-06,168.929993,170.380005,168.630005,169.979996,726600,169.319993
2016-06-07,169.490005,169.779999,168.440002,168.619995,709300,168.619995
2016-06-08,168.520004,170.240005,168.199997,170.139999,583700,170.139999
2016-06-09,170.25,171.639999,169.699997,170.229996,760100,170.229996
2016-06-10,169.369995,169.919998,168.070007,169.289993,803600,169.289993
2016-06-13,169.320007,170.470001,168.259995,168.350006,711300,168.350006
