Date,Open_TWC,High_TWC,Low_TWC,Close_TWC,Volume_TWC,AdjClose_TWC
2014-11-28,149.889999,150.0,148.720001,149.279999,1160600,145.425613
2014-12-01,149.020004,149.100006,147.800003,148.220001,1096900,144.392985
2014-12-02,148.580002,149.490005,147.860001,149.289993,4353600,145.43535
2014-12-03,148.990005,149.589996,148.020004,149.490005,1667000,145.630198
2014-12-04,149.5,149.5,147.190002,147.949997,1686800,144.129952
2014-12-05,147.679993,149.070007,147.149994,147.529999,1367400,143.720798
2014-12-08,147.210007,148.770004,146.75,147.289993,1281800,143.48699
2014-12-09,146.990005,147.350006,145.699997,146.75,1040400,142.960939
2014-12-10,146.429993,147.119995,145.199997,145.199997,1270300,141.450957
2014-12-11,145.589996,148.25,145.300003,147.149994,1171900,143.350605
2014-12-12,144.820007,147.509995,144.710007,145.119995,1689900,141.37302
2014-12-15,145.610001,146.270004,143.5,144.080002,678400,140.35988
2014-12-16,143.580002,146.289993,143.029999,143.100006,1325500,139.405187
2014-12-17,143.479996,144.800003,142.75,144.039993,1367600,140.320904
2014-12-18,143.979996,146.630005,143.080002,146.350006,2272100,142.571273
2014-12-19,145.850006,149.899994,145.850006,149.309998,2676400,145.454838
2014-12-22,148.679993,151.119995,148.669998,150.070007,4683500,146.195224
2014-12-23,150.580002,152.820007,150.210007,150.979996,1759400,147.081717
2014-12-24,151.309998,151.570007,150.789993,151.149994,763700,147.247326
2014-12-26,151.509995,153.320007,150.770004,152.830002,1107900,148.883956
2014-12-29,152.460007,154.949997,151.839996,154.529999,1009200,150.540059
2014-12-30,154.110001,155.910004,153.25,154.669998,1222300,150.676444
2014-12-31,155.449997,155.949997,151.949997,152.059998,1222100,148.133833
2015-01-02,153.029999,153.539993,149.580002,150.660004,825300,146.769987
2015-01-05,149.800003,149.949997,146.149994,147.020004,1495300,143.223972
2015-01-06,146.809998,146.809998,143.0,145.0,2479100,141.256123
2015-01-07,146.160004,146.160004,143.600006,145.020004,1314300,141.275611
2015-01-08,146.080002,149.880005,145.990005,147.729996,2357600,143.915631
2015-01-09,147.809998,148.440002,146.360001,146.360001,1915400,142.581009
2015-01-12,146.479996,147.529999,145.119995,145.740005,1470800,141.977022
2015-01-13,147.580002,150.809998,146.389999,147.300003,1677100,143.496741
2015-01-14,145.240005,145.240005,140.229996,143.229996,3580700,139.53182
2015-01-15,143.679993,145.75,142.960007,143.369995,2653200,139.668205
2015-01-16,143.25,146.759995,142.830002,146.759995,2478800,142.970675
2015-01-20,145.520004,146.440002,142.589996,143.779999,2273700,140.067622
2015-01-21,143.0,144.320007,141.960007,143.330002,1728800,139.629244
2015-01-22,144.279999,146.490005,142.990005,146.089996,1385500,142.317976
2015-01-23,146.389999,146.389999,143.729996,144.160004,1412400,140.437816
2015-01-26,143.710007,145.460007,143.570007,145.070007,1163600,141.324323
2015-01-27,144.619995,145.529999,142.839996,144.369995,1133500,140.642385
2015-01-28,144.779999,145.339996,138.559998,139.100006,2310000,135.508466
2015-01-29,141.309998,141.309998,136.899994,137.770004,1979400,134.212805
2015-01-30,136.600006,138.380005,135.520004,136.130005,4236400,132.61515
2015-02-02,137.179993,138.050003,134.210007,137.529999,3023900,133.978996
2015-02-03,138.809998,143.0,138.509995,142.809998,2973200,139.122667
2015-02-04,142.429993,150.270004,140.240005,145.529999,6708400,141.772438
2015-02-05,145.979996,148.119995,145.279999,147.679993,2376600,143.866919
2015-02-06,147.199997,148.25,145.949997,146.600006,1844500,142.814818
2015-02-09,145.949997,146.539993,144.880005,145.869995,1379600,142.103655
2015-02-10,146.720001,146.990005,145.059998,145.860001,1508100,142.093919
2015-02-11,145.869995,146.479996,145.020004,146.210007,2401400,142.434888
2015-02-12,146.690002,148.059998,146.130005,147.529999,1563300,143.720798
2015-02-13,147.429993,150.289993,147.059998,149.740005,1583800,145.873743
2015-02-17,148.110001,149.580002,146.520004,147.679993,2284800,143.866919
2015-02-18,146.630005,148.240005,146.020004,147.759995,2450900,143.944855
2015-02-19,147.800003,148.369995,147.0,147.479996,2155200,143.672086
2015-02-20,147.139999,149.119995,146.270004,148.580002,1590000,144.74369
2015-02-23,148.679993,149.649994,148.0,149.089996,2247600,145.240517
2015-02-24,149.520004,152.970001,148.970001,152.240005,2643600,148.309193
2015-02-25,150.960007,155.070007,150.919998,154.619995,3646900,151.373459
2015-02-26,153.330002,153.740005,151.320007,152.399994,2311800,149.200071
2015-02-27,152.259995,154.220001,151.220001,154.050003,2182400,150.815435
2015-03-02,154.059998,155.669998,153.639999,155.509995,2104400,152.244772
2015-03-03,155.429993,157.0,154.149994,156.740005,2691100,153.448956
2015-03-04,156.199997,157.860001,155.309998,157.490005,1793500,154.183209
2015-03-05,158.0,158.339996,155.839996,157.839996,1916500,154.525851
2015-03-06,157.089996,159.309998,155.860001,159.020004,3746600,155.681082
2015-03-09,159.220001,159.940002,158.559998,159.729996,2902600,156.376166
2015-03-10,158.75,158.949997,154.429993,154.699997,2272700,151.451781
2015-03-11,156.410004,156.410004,152.509995,152.639999,2639600,149.435037
2015-03-12,153.559998,156.860001,153.559998,156.630005,2095600,153.341265
2015-03-13,156.0,156.550003,154.600006,154.970001,2502500,151.716116
2015-03-16,154.759995,158.410004,154.759995,158.380005,2119400,155.054521
2015-03-17,155.919998,157.5,154.399994,156.449997,2707200,153.165037
2015-03-18,156.039993,157.75,154.5,156.919998,2546900,153.62517
2015-03-19,156.970001,157.210007,155.089996,155.610001,1783900,152.342678
2015-03-20,155.940002,158.289993,155.610001,157.869995,2549600,154.55522
2015-03-23,158.0,158.470001,155.479996,155.539993,1615400,152.27414
2015-03-24,154.429993,155.229996,150.460007,151.0,3323300,147.829473
2015-03-25,150.669998,151.320007,149.050003,149.050003,2144200,145.92042
2015-03-26,148.960007,149.059998,147.100006,147.75,2329300,144.647713
2015-03-27,148.080002,148.300003,146.740005,147.279999,1957800,144.18758
2015-03-30,147.399994,149.839996,147.130005,149.270004,1594100,146.883788
2015-03-31,148.929993,151.330002,147.529999,149.880005,5241600,147.484037
2015-04-01,150.009995,151.960007,148.820007,151.809998,3285300,149.383177
2015-04-02,152.0,155.449997,150.539993,154.809998,3730200,152.335219
2015-04-06,153.589996,156.210007,153.070007,154.889999,1120700,152.413942
2015-04-07,154.690002,156.169998,154.550003,155.149994,1638900,152.669781
2015-04-08,154.880005,157.600006,154.75,157.25,2134500,154.736216
2015-04-09,157.639999,159.050003,157.300003,158.809998,1862800,156.271276
2015-04-10,159.130005,161.139999,158.440002,160.809998,3211800,158.239304
2015-04-13,159.940002,160.809998,156.889999,157.059998,2057500,154.549251
2015-04-14,156.660004,158.679993,156.440002,156.860001,1553300,154.352451
2015-04-15,158.339996,159.979996,157.529999,159.020004,1283800,156.477925
2015-04-16,158.860001,159.110001,157.669998,158.199997,1236600,155.671027
2015-04-17,157.0,157.0,145.440002,149.610001,10585800,147.218349
2015-04-20,150.25,152.5,150.229996,150.869995,4181600,148.458202
2015-04-21,150.869995,153.210007,150.559998,152.0,3577100,149.570142
2015-04-22,151.550003,151.630005,149.149994,149.639999,3593000,147.247868
2015-04-23,146.990005,152.649994,145.770004,148.759995,17494600,146.381931
2015-04-24,151.710007,157.820007,151.0,155.259995,19731000,152.778023
2015-04-27,156.690002,158.0,154.789993,156.369995,6953900,153.870279
2015-04-28,157.119995,158.75,155.630005,157.889999,6343200,155.365985
2015-04-29,156.839996,158.649994,156.130005,157.860001,4678300,155.336465
2015-04-30,158.100006,158.259995,154.919998,155.520004,3532600,153.033876
2015-05-01,156.0,157.419998,154.949997,157.25,2357100,154.736216
2015-05-04,158.0,159.25,157.770004,159.089996,2186800,156.546799
2015-05-05,157.160004,159.059998,155.460007,156.649994,2129800,154.145802
2015-05-06,156.039993,157.309998,154.630005,155.350006,2371100,152.866595
2015-05-07,155.690002,156.669998,154.270004,155.119995,2119000,152.640261
2015-05-08,156.770004,157.0,154.419998,154.679993,2470200,152.207293
2015-05-11,155.199997,156.089996,154.440002,154.779999,2229700,152.3057
2015-05-12,153.699997,155.270004,153.610001,154.869995,2462300,152.394258
2015-05-13,154.429993,155.940002,152.809998,152.820007,3243400,150.377041
2015-05-14,154.339996,155.669998,153.339996,155.630005,3118500,153.142118
2015-05-15,155.630005,156.630005,155.080002,156.440002,2363600,153.939167
2015-05-18,156.5,157.960007,155.169998,157.509995,2098900,154.992055
2015-05-19,157.970001,158.729996,157.160004,158.0,2429600,155.474227
2015-05-20,162.759995,167.080002,162.330002,166.550003,9815800,163.88755
2015-05-21,166.130005,168.210007,164.059998,165.520004,6631600,162.874017
2015-05-22,170.509995,172.210007,169.529999,171.179993,7323000,168.443525
2015-05-26,171.179993,184.889999,171.179993,183.600006,29796000,180.664994
2015-05-27,181.970001,183.779999,181.5,183.570007,4925800,180.635474
2015-05-28,183.350006,183.5,180.0,182.380005,4146400,179.464495
2015-05-29,182.539993,182.710007,180.889999,180.889999,4678700,177.998309
2015-06-01,181.860001,182.610001,180.279999,180.279999,3284100,177.39806
2015-06-02,180.149994,180.610001,178.580002,178.580002,2871200,175.725239
2015-06-03,178.800003,179.050003,176.330002,176.929993,3894300,174.101606
2015-06-04,175.619995,177.710007,174.639999,176.910004,3314000,174.081937
2015-06-05,176.919998,178.490005,176.220001,178.059998,1664300,175.213547
2015-06-08,177.729996,177.990005,175.850006,176.369995,4871900,173.550561
2015-06-09,176.259995,179.839996,175.419998,179.070007,5552800,176.207411
2015-06-10,179.350006,179.800003,178.5,179.100006,1693700,176.23693
2015-06-11,178.940002,179.880005,178.479996,179.389999,2428300,176.522288
2015-06-12,179.130005,179.419998,178.100006,178.740005,2641000,175.882685
2015-06-15,178.110001,178.779999,177.529999,178.339996,1663800,175.48907
2015-06-16,175.479996,178.869995,175.479996,177.259995,2922700,174.426333
2015-06-17,177.880005,178.550003,177.389999,177.899994,2532000,175.056101
2015-06-18,178.0,179.179993,177.550003,177.800003,2773600,174.957709
2015-06-19,177.589996,178.369995,176.830002,177.300003,2344600,174.465702
2015-06-22,177.220001,178.699997,177.169998,178.0,2206900,175.154509
2015-06-23,178.309998,179.779999,177.820007,178.440002,1329500,175.587477
2015-06-24,177.889999,178.5,176.350006,176.350006,2188000,173.530891
2015-06-25,176.800003,177.949997,176.399994,177.169998,2167900,174.337775
2015-06-26,177.779999,180.210007,176.720001,179.5,2296100,176.63053
2015-06-29,178.0,178.899994,176.289993,176.320007,1686000,174.229344
2015-06-30,177.669998,178.169998,176.220001,178.169998,2608900,176.057399
2015-07-01,178.360001,181.539993,177.880005,181.190002,3053700,179.041594
2015-07-02,182.0,182.169998,180.330002,180.880005,1842300,178.735272
2015-07-06,180.039993,182.059998,179.580002,181.75,2168300,179.594952
2015-07-07,182.009995,183.070007,179.229996,183.059998,2094600,180.889416
2015-07-08,181.320007,182.410004,180.320007,180.479996,1788100,178.340006
2015-07-09,182.0,182.679993,180.380005,181.350006,1361000,179.199701
2015-07-10,182.259995,183.789993,181.529999,183.5,1439400,181.324202
2015-07-13,184.009995,185.589996,183.380005,185.190002,1678500,182.994165
2015-07-14,185.479996,185.479996,183.470001,183.470001,1885100,181.294559
2015-07-15,183.490005,187.190002,181.850006,186.0,4132800,183.794559
2015-07-16,186.789993,187.570007,186.070007,187.039993,2765200,184.822221
2015-07-17,187.039993,189.009995,186.539993,189.009995,2325000,186.768863
2015-07-20,189.130005,190.990005,188.460007,190.880005,2068200,188.6167
2015-07-21,190.300003,190.800003,188.089996,188.529999,2200200,186.294559
2015-07-22,189.160004,190.470001,188.949997,190.470001,1404200,188.211558
2015-07-23,190.240005,190.600006,188.509995,190.5,2737300,188.241201
2015-07-24,190.619995,191.389999,189.860001,191.089996,3304000,188.824202
2015-07-27,189.550003,190.809998,187.589996,188.139999,1583100,185.909184
2015-07-28,188.929993,189.529999,188.119995,189.199997,1617800,186.956613
2015-07-29,188.940002,190.350006,188.100006,189.429993,927500,187.183881
2015-07-30,189.139999,191.729996,189.139999,190.839996,1055500,188.577166
2015-07-31,191.509995,191.509995,189.550003,190.009995,1765300,187.757006
2015-08-03,190.009995,192.380005,190.0,191.270004,831100,189.002075
2015-08-04,191.410004,193.800003,190.160004,193.009995,921700,190.721434
2015-08-05,194.190002,194.220001,188.770004,191.5,1709300,189.229344
2015-08-06,191.559998,192.100006,183.720001,190.220001,4262600,187.964522
2015-08-07,188.289993,190.330002,186.429993,188.910004,1437200,186.670058
2015-08-10,189.910004,191.339996,189.059998,189.330002,1178300,187.085076
2015-08-11,188.669998,189.979996,186.850006,186.850006,1020300,184.634486
2015-08-12,186.179993,187.639999,185.309998,186.509995,1201900,184.298506
2015-08-13,186.5,187.610001,186.0,186.649994,1218100,184.436845
2015-08-14,186.960007,186.960007,185.429993,186.0,1102700,183.794559
2015-08-17,185.619995,190.520004,185.479996,190.309998,1480500,188.053452
2015-08-18,189.320007,191.479996,189.320007,191.100006,1297100,188.834093
2015-08-19,191.399994,192.539993,190.550003,191.479996,1345500,189.209577
2015-08-20,189.529999,191.389999,187.619995,187.619995,1519500,185.395345
2015-08-21,185.740005,187.330002,183.589996,183.589996,2163400,181.413131
2015-08-24,178.089996,185.699997,173.490005,179.169998,3939400,177.045542
2015-08-25,183.270004,184.25,180.339996,180.720001,1996200,178.577166
2015-08-26,183.559998,185.410004,180.199997,185.199997,2061000,183.004041
2015-08-27,186.339996,188.610001,184.229996,187.889999,1727500,185.662148
2015-08-28,187.600006,187.740005,185.839996,187.429993,909500,185.207596
2015-08-31,186.0,187.809998,185.449997,186.020004,1794000,183.814326
2015-09-01,186.020004,186.550003,183.009995,183.369995,2026000,181.195738
2015-09-02,185.080002,185.660004,183.440002,185.259995,1356800,183.063328
2015-09-03,186.070007,188.940002,185.570007,188.080002,2390700,185.849897
2015-09-04,186.649994,188.779999,185.479996,187.830002,1038700,185.602862
2015-09-08,189.770004,190.559998,187.910004,190.389999,1460400,188.132505
2015-09-09,191.199997,191.199997,188.309998,188.619995,1194000,186.383488
2015-09-10,187.520004,189.039993,186.710007,187.509995,2237000,185.286649
2015-09-11,187.139999,187.669998,185.949997,187.449997,2035000,185.227363
2015-09-14,187.720001,188.089996,186.619995,187.059998,1091600,184.841988
2015-09-15,187.139999,189.979996,186.160004,189.789993,1640600,187.539613
2015-09-16,190.0,190.330002,187.619995,188.789993,1932300,186.55147
2015-09-17,189.190002,192.0,188.740005,190.419998,2894500,188.162148
2015-09-18,189.429993,191.270004,189.020004,189.509995,2806000,187.262934
2015-09-21,189.389999,191.190002,189.270004,191.039993,1875000,188.774792
2015-09-22,190.0,191.100006,188.669998,190.240005,2062100,187.984289
2015-09-23,190.139999,190.410004,188.279999,188.300003,1568200,186.06729
2015-09-24,187.800003,189.169998,184.240005,185.080002,2053100,182.885469
2015-09-25,185.570007,186.429993,183.149994,183.789993,1327600,181.610756
2015-09-28,183.679993,184.270004,176.399994,176.679993,3698000,174.585061
2015-09-29,176.130005,177.970001,173.419998,174.0,3749300,172.66983
2015-09-30,175.509995,180.309998,174.520004,179.369995,4205500,177.998774
2015-10-01,179.740005,182.860001,179.080002,181.850006,3333000,180.459826
2015-10-02,180.139999,185.289993,179.550003,185.190002,3235700,183.774289
2015-10-05,186.210007,189.440002,185.869995,188.740005,1926200,187.297154
2015-10-06,188.320007,189.289993,186.199997,187.169998,1536600,185.739148
2015-10-07,188.210007,188.690002,185.759995,186.009995,1598000,184.588013
2015-10-08,185.589996,188.440002,185.589996,188.440002,1766200,186.999444
2015-10-09,188.960007,189.0,186.470001,187.380005,1754400,185.94755
2015-10-12,187.240005,188.509995,186.429993,186.669998,1412300,185.242971
2015-10-13,185.889999,188.220001,185.729996,187.919998,1310900,186.483415
2015-10-14,187.919998,188.029999,185.300003,186.169998,1242900,184.746793
2015-10-15,187.399994,188.660004,186.509995,188.259995,1162000,186.820812
2015-10-16,189.529999,189.529999,187.300003,188.710007,1103800,187.267384
2015-10-19,188.440002,188.800003,186.729996,187.330002,1556400,185.897929
2015-10-20,186.5,187.960007,186.5,187.309998,584100,185.878078
2015-10-21,188.080002,188.080002,180.320007,180.440002,3110600,179.060601
2015-10-22,180.940002,184.910004,180.910004,182.899994,1722800,181.501787
2015-10-23,183.559998,185.619995,183.089996,185.190002,1358900,183.774289
2015-10-26,185.089996,186.190002,184.770004,185.199997,1026100,183.784207
2015-10-27,184.839996,185.979996,182.869995,183.350006,1696800,181.948359
2015-10-28,183.5,185.710007,182.559998,185.25,1094300,183.833828
2015-10-29,183.520004,192.850006,183.520004,191.820007,2124300,190.35361
2015-10-30,192.449997,192.449997,189.169998,189.399994,1544900,187.952097
2015-11-02,190.470001,190.789993,186.839996,187.410004,1138100,185.977319
2015-11-03,186.699997,189.369995,185.720001,189.309998,1603300,187.862788
2015-11-04,189.539993,190.399994,188.380005,188.649994,1159400,187.20783
2015-11-05,187.75,189.210007,186.850006,187.679993,1621600,186.245244
2015-11-06,187.570007,188.809998,186.970001,188.089996,1051400,186.652114
2015-11-09,187.600006,188.759995,186.419998,187.830002,869100,186.394107
2015-11-10,187.899994,189.75,187.050003,189.309998,1114200,187.862788
2015-11-11,190.139999,190.210007,188.259995,189.399994,538000,187.952097
2015-11-12,188.949997,189.369995,187.929993,188.940002,800300,187.495622
2015-11-13,187.910004,190.199997,185.350006,185.429993,1780600,184.012445
2015-11-16,185.320007,185.869995,184.059998,185.839996,1009500,184.419314
2015-11-17,186.0,186.0,183.75,184.0,1197100,182.593384
2015-11-18,184.130005,184.960007,183.770004,184.789993,1386100,183.377338
2015-11-19,185.75,185.75,176.979996,184.0,1563300,182.593384
2015-11-20,184.539993,185.070007,183.770004,184.5,1654000,183.089561
2015-11-23,184.710007,186.649994,184.149994,184.419998,1229200,183.010171
2015-11-24,183.380005,185.610001,182.899994,183.649994,856400,182.246053
2015-11-25,183.880005,184.770004,183.029999,183.800003,588400,182.394916
2015-11-27,184.039993,185.880005,183.470001,185.259995,283000,183.843746
2015-11-30,185.429993,185.770004,183.589996,184.770004,1335500,183.357502
2015-12-01,185.860001,187.259995,185.020004,186.5,1108300,185.074272
2015-12-02,186.210007,186.449997,184.580002,184.619995,2201800,183.208639
2015-12-03,184.630005,185.410004,180.800003,181.380005,1987700,179.993418
2015-12-04,182.039993,185.190002,181.380005,185.190002,1810400,183.774289
2015-12-07,184.039993,186.759995,183.679993,185.610001,1929000,184.191077
2015-12-08,185.020004,186.649994,184.070007,184.880005,1240900,183.466661
2015-12-09,184.270004,186.550003,183.539993,183.919998,1661900,182.513994
2015-12-10,183.860001,184.820007,183.0,183.509995,1370400,182.107124
2015-12-11,181.869995,183.119995,178.869995,180.5,2344400,179.12014
2015-12-14,181.570007,181.649994,177.869995,178.809998,1883100,177.443057
2015-12-15,179.710007,182.660004,179.309998,181.080002,1400800,179.695708
2015-12-16,182.149994,185.610001,181.300003,185.059998,2190000,183.645278
2015-12-17,184.979996,186.289993,183.850006,184.509995,1098200,183.09948
2015-12-18,184.289993,184.289993,180.570007,181.130005,2948400,179.745329
2015-12-21,181.389999,182.100006,180.410004,181.970001,1117400,180.578904
2015-12-22,183.149994,183.339996,180.830002,183.139999,1089700,181.739958
2015-12-23,183.580002,184.449997,182.759995,184.100006,777800,182.692625
2015-12-24,184.0,184.820007,183.5,184.5,257300,183.089561
2015-12-28,184.25,185.199997,182.389999,185.050003,589100,183.63536
2015-12-29,185.889999,187.449997,185.279999,187.229996,866200,185.798687
2015-12-30,186.259995,186.529999,185.199997,185.770004,637600,185.091289
2015-12-31,184.970001,186.820007,184.940002,185.589996,651000,184.911938
2016-01-04,183.630005,184.770004,181.059998,183.080002,1667000,182.411114
2016-01-05,183.520004,183.520004,181.570007,182.929993,1239800,182.261653
2016-01-06,181.169998,182.679993,180.360001,181.869995,883400,181.205528
2016-01-07,179.809998,183.449997,179.149994,181.199997,1353300,180.537978
2016-01-08,182.25,186.220001,181.559998,182.929993,2114400,182.261653
2016-01-11,183.720001,184.309998,181.690002,183.300003,964800,182.630312
2016-01-12,184.0,185.240005,181.649994,183.580002,1037200,182.909287
2016-01-13,183.460007,184.350006,178.660004,179.570007,1472500,178.913944
2016-01-14,179.770004,183.429993,179.660004,181.960007,1179800,181.295211
2016-01-15,178.279999,179.910004,175.330002,177.029999,2845200,176.383215
2016-01-19,178.160004,179.0,176.539993,177.630005,1714800,176.981029
2016-01-20,175.899994,180.949997,174.669998,180.229996,2410400,179.571521
2016-01-21,180.009995,181.119995,177.850006,179.289993,1597600,178.634953
2016-01-22,180.869995,182.559998,180.020004,182.039993,2217800,181.374905
2016-01-25,182.149994,182.619995,179.770004,179.800003,1460200,179.143099
2016-01-26,179.979996,181.130005,179.169998,179.169998,2011800,178.515396
2016-01-27,179.009995,180.419998,175.529999,175.639999,2338800,174.998294
2016-01-28,174.779999,178.679993,174.779999,178.479996,2175900,177.827914
2016-01-29,179.720001,182.820007,178.429993,182.009995,2158200,181.345016
2016-02-01,182.449997,184.759995,179.419998,184.309998,1330700,183.636616
2016-02-02,182.960007,184.830002,181.460007,182.089996,1937100,181.424726
2016-02-03,183.100006,185.800003,181.949997,185.75,1507000,185.071357
2016-02-04,186.0,188.309998,181.550003,183.440002,2285800,182.7698
2016-02-05,182.720001,183.309998,178.860001,181.479996,2116800,180.816954
2016-02-08,179.740005,180.360001,173.410004,177.729996,2978100,177.080655
2016-02-09,177.240005,180.589996,175.720001,180.589996,2265600,179.930206
2016-02-10,180.0,181.820007,178.860001,179.199997,1842700,178.545285
2016-02-11,176.990005,179.860001,176.490005,179.350006,3239000,178.694746
2016-02-12,179.949997,185.25,179.279999,184.990005,2238000,184.31414
2016-02-16,182.649994,186.550003,182.649994,186.089996,1783900,185.410112
2016-02-17,184.960007,188.490005,184.600006,187.679993,2060600,186.994299
2016-02-18,187.160004,189.449997,186.600006,187.75,1949800,187.06405
2016-02-19,186.740005,189.240005,185.389999,188.839996,1862800,188.150064
2016-02-22,190.0,191.229996,189.279999,190.759995,2504700,190.063048
2016-02-23,190.220001,191.419998,189.360001,189.429993,1782300,188.737905
2016-02-24,189.429993,190.149994,187.229996,189.860001,1552400,189.166342
2016-02-25,190.470001,194.0,189.860001,193.470001,3498300,192.763153
2016-02-26,193.490005,194.110001,192.119995,192.5,2038300,191.796696
2016-02-29,192.619995,194.410004,190.860001,190.860001,3492200,190.162689
2016-03-01,192.600006,194.490005,190.839996,194.490005,3615400,193.779431
2016-03-02,192.559998,194.160004,192.199997,193.410004,2826900,192.703375
2016-03-03,193.460007,195.740005,192.839996,194.429993,2291200,193.719638
2016-03-04,194.679993,195.399994,193.520004,195.330002,1775100,194.616359
2016-03-07,194.669998,195.669998,193.869995,195.229996,1130800,194.516718
2016-03-08,194.610001,195.410004,193.449997,193.470001,1832200,192.763153
2016-03-09,194.679993,195.479996,193.679993,195.479996,2291600,194.765804
2016-03-10,195.350006,195.979996,193.029999,194.470001,2216600,193.7595
2016-03-11,196.0,196.0,194.509995,195.910004,1294400,195.194241
2016-03-14,195.899994,196.0,195.0,195.070007,1420500,194.357314
2016-03-15,194.279999,195.740005,193.880005,195.679993,1002400,194.965071
2016-03-16,196.720001,203.320007,196.720001,202.190002,5792400,201.451296
2016-03-17,202.089996,204.130005,201.809998,203.309998,3021100,202.567199
2016-03-18,203.520004,204.369995,202.830002,202.899994,3121300,202.158693
2016-03-21,202.970001,204.580002,202.429993,204.330002,1786000,203.583477
2016-03-22,204.100006,205.639999,203.350006,205.229996,1917800,204.480183
2016-03-23,205.229996,205.75,204.320007,204.449997,1650700,203.703034
2016-03-24,204.449997,204.529999,201.869995,202.699997,1499500,201.959427
2016-03-28,202.789993,203.630005,202.300003,203.169998,1585400,202.427711
2016-03-29,203.520004,205.970001,203.490005,205.279999,1705900,204.530003
2016-03-30,205.5,205.880005,203.880005,205.789993,1244000,205.789993
2016-03-31,205.880005,206.0,203.550003,204.619995,1533000,204.619995
2016-04-01,204.5,206.520004,204.059998,205.029999,1736600,205.029999
2016-04-04,205.949997,206.660004,205.039993,205.990005,1757700,205.990005
2016-04-05,205.210007,205.369995,204.169998,204.509995,1049600,204.509995
2016-04-06,204.110001,206.300003,204.0,206.119995,1238500,206.119995
2016-04-07,205.479996,205.869995,203.869995,204.679993,1036700,204.679993
2016-04-08,205.5,205.660004,203.699997,204.460007,1158900,204.460007
2016-04-11,204.210007,205.0,202.539993,202.539993,1786000,202.539993
2016-04-12,203.039993,204.059998,202.550003,202.669998,2348100,202.669998
2016-04-13,203.199997,206.5,203.050003,205.130005,1982800,205.130005
2016-04-14,204.350006,205.410004,203.410004,203.889999,2988800,203.889999
2016-04-15,203.960007,205.880005,203.009995,205.440002,1617500,205.440002
2016-04-18,205.449997,205.690002,204.369995,204.830002,1492800,204.830002
2016-04-19,204.889999,207.929993,204.110001,205.929993,1680500,205.929993
2016-04-20,206.100006,206.369995,202.059998,202.119995,1887200,202.119995
2016-04-21,202.009995,202.720001,199.779999,202.300003,2554500,202.300003
2016-04-22,201.970001,202.630005,200.690002,201.449997,3242600,201.449997
2016-04-25,200.509995,210.389999,199.309998,209.630005,7773000,209.630005
2016-04-26,209.630005,212.339996,209.039993,210.839996,5297800,210.839996
2016-04-27,210.880005,211.619995,208.910004,209.190002,2725600,209.190002
2016-04-28,207.0,212.669998,206.330002,210.789993,2105200,210.789993
2016-04-29,210.0,212.25,208.320007,212.110001,2079100,212.110001
2016-05-02,212.800003,216.100006,211.669998,215.059998,2742300,215.059998
2016-05-03,213.720001,214.889999,212.580002,212.770004,2024800,212.770004
2016-05-04,211.919998,213.809998,211.289993,212.369995,1780700,212.369995
2016-05-05,212.330002,213.910004,211.960007,212.520004,1962000,212.520004
2016-05-06,211.850006,213.199997,211.229996,213.160004,2731300,213.160004
2016-05-09,212.460007,214.630005,212.460007,213.789993,2335300,213.789993
2016-05-10,214.5,216.139999,214.0,216.119995,2540400,216.119995
2016-05-11,217.0,217.149994,214.869995,216.589996,1929700,216.589996
2016-05-12,217.240005,217.910004,213.660004,215.279999,16299700,215.279999
2016-05-13,215.259995,216.179993,214.220001,215.509995,11067700,215.509995
2016-05-16,210.860001,213.089996,209.350006,210.0,11869500,210.0
2016-05-17,209.589996,212.399994,208.130005,209.559998,47492900,209.559998
